episode,step,position.0,position.1,position.2,engagement,action.0,action.1,action.2,action.3,success,stage.approach,stage.engage,stage.release,stage.transport
ep_0015,15,-0.161599055,0.0571778826,0.105911247,0,-0.00595055521,0.0146467797,-0.00914543122,0,1,1,0,0,0
ep_0015,16,-0.159307301,0.0509779342,0.0826403871,0,0.00229175389,-0.00619994849,-0.0232708603,0,1,1,0,0,0
ep_0015,17,-0.161755532,0.0517410487,0.0678668693,0,-0.00244823098,0.000763114542,-0.0147735178,0,1,1,0,0,0
ep_0015,18,-0.161564887,0.0430888273,0.0325431153,0,0.000190645456,-0.00865222141,-0.035323754,0,1,1,0,0,0
ep_0015,19,-0.167055666,0.0540883802,0.027654605,1,-0.00549077988,0.0109995529,-0.00488851033,1,1,1,1,0,0
ep_0015,20,-0.164770886,0.0505330712,0.0039941445,1,0.00228478014,-0.00355530903,-0.0236604605,1,1,1,1,0,0
ep_0015,21,-0.153495893,0.0457425341,0.0209795497,1,0.0112749934,-0.00479053706,0.0169854052,1,1,1,1,0,0
ep_0015,22,-0.144150108,0.0518699363,0.019560039,1,0.00934578478,0.00612740219,-0.00141951069,1,1,1,1,0,0
ep_0015,23,-0.127625823,0.0539654829,0.029768303,1,0.0165242851,0.00209554657,0.010208264,1,1,1,1,0,0
ep_0015,24,-0.126740605,0.0463269167,0.0399329402,1,0.000885218382,-0.0076385662,0.0101646371,1,1,1,1,0,0
ep_0015,25,-0.117943302,0.0589139163,0.0545989722,1,0.00879730284,0.0125869997,0.014666032,1,1,1,1,0,0
ep_0015,26,-0.105852306,0.0581678338,0.0677505583,1,0.0120909959,-0.000746082515,0.0131515861,1,1,1,1,0,0
ep_0015,27,-0.0965897143,0.0527820252,0.0820927694,1,0.0092625916,-0.00538580865,0.0143422112,1,1,1,1,0,0
ep_0015,28,-0.085198164,0.0636230931,0.0940889344,1,0.0113915503,0.0108410679,0.0119961649,1,1,1,1,0,0
ep_0015,29,-0.0819781125,0.0662750006,0.102339484,1,0.00322005153,0.0026519075,0.00825054944,1,1,1,1,0,0
ep_0015,30,-0.0636792183,0.0689353868,0.115465038,1,0.0182988942,0.00266038626,0.0131255537,1,1,1,1,0,0
ep_0015,31,-0.0649929866,0.0700170249,0.113454469,1,-0.00131376833,0.00108163804,-0.00201056898,1,1,1,1,0,0
ep_0015,32,-0.0545009188,0.0708206072,0.138280153,1,0.0104920678,0.00080358237,0.0248256847,1,1,1,1,0,0
ep_0015,33,-0.0489489771,0.0705606714,0.141925916,1,0.00555194169,-0.000259935856,0.0036457628,1,1,1,1,0,1
ep_0015,34,-0.0319008753,0.0729988739,0.153692856,1,0.0170481019,0.0024382025,0.0117669404,1,1,1,1,0,1
ep_0015,35,-0.0293472484,0.0635221899,0.13361831,1,0.00255362689,-0.00947668403,-0.0200745463,1,1,1,1,0,1
ep_0015,36,-0.0334485807,0.0742464215,0.104647882,1,-0.00410133228,0.0107242316,-0.0289704278,1,1,1,1,0,1
ep_0015,37,-0.0371037051,0.0750065893,0.0849390328,1,-0.00365512446,0.000760167837,-0.0197088495,1,1,1,1,0,1
ep_0015,38,-0.036185924,0.0741415247,0.0693875924,1,0.000917781144,-0.000865064561,-0.0155514404,1,1,1,1,0,1
ep_0015,39,-0.0341520458,0.0733859763,0.0493143238,1,0.00203387812,-0.000755548477,-0.0200732686,1,1,1,1,0,1
ep_0015,40,-0.0313926823,0.0686409399,0.0219892096,1,0.0027593635,-0.00474503636,-0.0273251142,1,1,1,1,0,1
ep_0015,41,-0.0318947062,0.0748462081,0.00083633326,0,-0.000502023846,0.0062052682,-0.0211528763,0,1,1,1,1,1
ep_0016,0,0.233571693,-0.173497722,0.28150326,0,0,0,0,0,1,0,0,0,0
ep_0016,1,0.205564722,-0.162840605,0.273336321,0,-0.0280069709,0.0106571168,-0.00816693902,0,1,0,0,0,0
ep_0016,2,0.186221242,-0.147877887,0.266490847,0,-0.0193434805,0.0149627179,-0.00684547424,0,1,0,0,0,0
ep_0016,3,0.179373473,-0.1404441,0.262408972,0,-0.00684776902,0.00743378699,-0.00408187509,0,1,0,0,0,0
ep_0016,4,0.14674221,-0.121255234,0.239592955,0,-0.0326312631,0.019188866,-0.0228160173,0,1,0,0,0,0
ep_0016,5,0.130396023,-0.10621962,0.230904147,0,-0.0163461864,0.0150356144,-0.00868880749,0,1,0,0,0,0
ep_0016,6,0.113967523,-0.0906170681,0.222092465,0,-0.0164285004,0.0156025514,-0.00881168246,0,1,0,0,0,0
ep_0016,7,0.0939187184,-0.0741356462,0.212589234,0,-0.0200488046,0.0164814219,-0.00950323045,0,1,0,0,0,0
ep_0016,8,0.0802813917,-0.0574351847,0.202576429,0,-0.0136373267,0.0167004615,-0.0100128055,0,1,0,0,0,0
ep_0016,9,0.0535665788,-0.0448250771,0.20034188,0,-0.026714813,0.0126101077,-0.00223454833,0,1,0,0,0,0
ep_0016,10,0.0364826769,-0.0364758186,0.188918471,0,-0.0170839019,0.00834925845,-0.011423409,0,1,0,0,0,0
ep_0016,11,0.0238808431,-0.0239039417,0.172735944,0,-0.0126018338,0.0125718769,-0.0161825269,0,1,1,0,0,0
ep_0016,12,-0.0052912524,-0.00606067339,0.167817682,0,-0.0291720964,0.0178432688,-0.00491826236,0,1,1,0,0,0
ep_0016,13,-0.00303336885,-0.0127474554,0.143180728,0,0.00225788355,-0.006686782,-0.0246369541,0,1,1,0,0,0
ep_0016,14,0.000251604943,-0.0114237452,0.120989606,0,0.00328497379,0.0013237102,-0.0221911222,0,1,1,0,0,0
ep_0016,15,0.00552853383,-0.0103877308,0.100342751,0,0.00527692866,0.00103601441,-0.0206468552,0,1,1,0,0,0
ep_0016,16,-0.000869637355,-0.010051853,0.092522271,0,-0.00639817119,0.000335877761,-0.00782047957,0,1,1,0,0,0
ep_0016,17,-0.00064065645,-0.0123964455,0.0667557567,0,0.000228980905,-0.00234459247,-0.0257665142,0,1,1,0,0,0
ep_0016,18,0.00180425716,-0.0116993664,0.0493926033,0,0.00244491361,0.000697079115,-0.0173631534,0,1,1,0,0,0
ep_0016,19,-0.0034876992,-0.00774575165,0.0354287736,1,-0.00529195648,0.00395361474,-0.0139638297,1,1,1,1,0,0
ep_0016,20,-0.00289048487,0.000145656988,0.00699988799,1,0.000597214326,0.0078914091,-0.0284288861,1,1,1,1,0,0
ep_0016,21,-0.0101714814,-0.00568174012,0.0250977986,1,-0.00728099653,-0.00582739711,0.018097911,1,1,1,1,0,0
ep_0016,22,-0.0299269855,-0.00734390225,0.0231733173,1,-0.019755505,-0.00166216213,-0.00192448124,1,1,1,1,0,0
ep_0016,23,-0.0552572832,0.00268253637,0.0411558114,1,-0.0253302976,0.0100264382,0.0179824941,1,1,1,1,0,0
ep_0016,24,-0.0529981852,0.00202250737,0.0513626114,1,0.00225909799,-0.000660029007,0.0102068,1,1,1,1,0,0
ep_0016,25,-0.0735632703,0.00307360687,0.0600212589,1,-0.0205650851,0.00105109951,0.00865864754,1,1,1,1,0,0
ep_0016,26,-0.084098272,0.00697066262,0.0823231563,1,-0.0105350018,0.00389705575,0.0223018974,1,1,1,1,0,0
ep_0016,27,-0.093890965,0.00635685911,0.0849012807,1,-0.00979269296,-0.00061380351,0.0025781244,1,1,1,1,0,0
ep_0016,28,-0.111377433,0.0099774804,0.104672484,1,-0.017486468,0.00362062128,0.0197712034,1,1,1,1,0,0
ep_0016,29,-0.122858599,0.0123101249,0.116896525,1,-0.0114811659,0.00233264454,0.0122240409,1,1,1,1,0,0
ep_0016,30,-0.137043685,0.00918635167,0.119830549,1,-0.0141850859,-0.00312377326,0.00293402374,1,1,1,1,0,0
ep_0016,31,-0.161020786,0.0182399377,0.125411138,1,-0.0239771008,0.00905358605,0.00558058918,1,1,1,1,0,0
ep_0016,32,-0.163505644,0.0155361937,0.143211678,1,-0.00248485804,-0.00270374399,0.0178005397,1,1,1,1,0,0
ep_0016,33,-0.184504658,0.0144603085,0.154928237,1,-0.0209990144,-0.00107588526,0.0117165595,1,1,1,1,0,1
ep_0016,34,-0.193636566,0.0216617361,0.166993707,1,-0.00913190842,0.00720142759,0.0120654702,1,1,1,1,0,1
ep_0016,35,-0.188800156,0.0214244891,0.142950177,1,0.00483641028,-0.000237246975,-0.0240435302,1,1,1,1,0,1
ep_0016,36,-0.195545927,0.0142768854,0.126281232,1,-0.00674577057,-0.00714760367,-0.0166689456,1,1,1,1,0,1
ep_0016,37,-0.196298912,0.0215001628,0.0963918492,1,-0.000752985477,0.00722327735,-0.0298893824,1,1,1,1,0,1
ep_0016,38,-0.187881261,0.0283384025,0.0733051151,1,0.00841765106,0.00683823973,-0.0230867341,1,1,1,1,0,1
ep_0016,39,-0.197994128,0.020068435,0.05649288,1,-0.0101128668,-0.00826996751,-0.0168122351,1,1,1,1,0,1
ep_0016,40,-0.196327373,0.0228955913,0.0380960517,1,0.00166675448,0.00282715634,-0.0183968283,1,1,1,1,0,1
ep_0016,41,-0.194733784,0.0138180796,0.018904075,0,0.00159358978,-0.00907751173,-0.0191919766,0,1,1,1,1,1
ep_0017,0,0.00471825665,0.118592627,0.36228326,0,0,0,0,0,1,0,0,0,0
ep_0017,1,-0.00229045399,0.12917009,0.334330738,0,-0.00700871088,0.0105774626,-0.027952522,0,1,0,0,0,0
ep_0017,2,-0.0143125877,0.136982888,0.324307263,0,-0.0120221339,0.00781279802,-0.0100234747,0,1,0,0,0,0
ep_0017,3,-0.0299692359,0.140884683,0.302636027,0,-0.0156566482,0.00390179455,-0.0216712356,0,1,0,0,0,0
ep_0017,4,-0.0275409743,0.141110212,0.294742495,0,0.00242826156,0.000225529075,-0.00789353251,0,1,0,0,0,0
ep_0017,5,-0.0419598892,0.14959316,0.270939142,0,-0.0144189149,0.00848294795,-0.0238033533,0,1,0,0,0,0
ep_0017,6,-0.0495060869,0.153209865,0.264600366,0,-0.00754619762,0.00361670554,-0.00633877516,0,1,0,0,0,0
ep_0017,7,-0.0638309345,0.152718171,0.239284649,0,-0.0143248476,-0.000491693616,-0.0253157169,0,1,0,0,0,0
ep_0017,8,-0.0695646182,0.1542276,0.225845933,0,-0.00573368371,0.00150942802,-0.0134387165,0,1,0,0,0,0
ep_0017,9,-0.0878871828,0.164467767,0.219195634,0,-0.0183225647,0.0102401674,-0.00665029883,0,1,0,0,0,0
ep_0017,10,-0.0912696645,0.165661797,0.195955783,0,-0.00338248163,0.00119403005,-0.023239851,0,1,0,0,0,0
ep_0017,11,-0.100834981,0.16744718,0.184849024,0,-0.00956531614,0.00178538263,-0.0111067593,0,1,1,0,0,0
ep_0017,12,-0.110642783,0.177189887,0.16224587,0,-0.00980780274,0.00974270701,-0.0226031542,0,1,1,0,0,0
ep_0017,13,-0.109897144,0.170804173,0.145960882,0,0.000745639205,-0.00638571382,-0.0162849873,0,1,1,0,0,0
ep_0017,14,-0.108575478,0.180128828,0.121193245,0,0.00132166594,0.00932465494,-0.0247676373,0,1,1,0,0,0
ep_0017,15,-0.111847021,0.179768682,0.104714423,0,-0.00327154249,-0.000360146165,-0.0164788216,0,1,1,0,0,0
ep_0017,16,-0.113747813,0.173856929,0.0851054639,0,-0.00190079212,-0.00591175258,-0.0196089596,0,1,1,0,0,0
ep_0017,17,-0.121810094,0.175280556,0.0623260997,0,-0.00806228071,0.00142362714,-0.0227793641,0,1,1,0,0,0
ep_0017,18,-0.112212561,0.181525618,0.047185,0,0.00959753245,0.00624506176,-0.0151410997,0,1,1,0,0,0
ep_0017,19,-0.112676181,0.177356362,0.0264907368,1,-0.000463619828,-0.0041692555,-0.0206942633,1,1,1,1,0,0
ep_0017,20,-0.115493611,0.174765229,0.0145274159,1,-0.0028174296,-0.00259113312,-0.0119633209,1,1,1,1,0,0
ep_0017,21,-0.0994524509,0.163733423,0.0222091209,1,0.0160411596,-0.0110318065,0.00768170506,1,1,1,1,0,0
ep_0017,22,-0.0952666178,0.158173457,0.0311446898,1,0.00418583304,-0.00555996597,0.00893556885,1,1,1,1,0,0
ep_0017,23,-0.0819104388,0.140374526,0.0535250157,1,0.013356179,-0.0177989304,0.0223803259,1,1,1,1,0,0
ep_0017,24,-0.0737685412,0.13084507,0.0574310645,1,0.00814189762,-0.0095294565,0.00390604883,1,1,1,1,0,0
ep_0017,25,-0.0728276148,0.128679886,0.0730916262,1,0.000940926373,-0.00216518342,0.0156605616,1,1,1,1,0,0
ep_0017,26,-0.0516245998,0.113912895,0.0914685056,1,0.021203015,-0.0147669911,0.0183768794,1,1,1,1,0,0
ep_0017,27,-0.0499910191,0.107577585,0.10185501,1,0.00163358077,-0.00633531064,0.0103865042,1,1,1,1,0,0
ep_0017,28,-0.0410231315,0.0972278267,0.110100485,1,0.00896788761,-0.010349758,0.00824547559,1,1,1,1,0,0
ep_0017,29,-0.0320316218,0.0816024989,0.122665733,1,0.00899150968,-0.0156253278,0.0125652477,1,1,1,1,0,0
ep_0017,30,-0.0265261717,0.0694920644,0.143038839,1,0.00550545007,-0.0121104345,0.020373106,1,1,1,1,0,0
ep_0017,31,-0.00312198419,0.0719939172,0.148627654,1,0.0234041885,0.00250185281,0.00558881462,1,1,1,1,0,0
ep_0017,32,0.00230421475,0.055247847,0.165699214,1,0.00542619918,-0.0167460702,0.01707156,1,1,1,1,0,0
ep_0017,33,0.0152948052,0.043887835,0.185274184,1,0.0129905902,-0.011360012,0.01957497,1,1,1,1,0,1
ep_0017,34,0.0136524476,0.0401498526,0.198129177,1,-0.00164235756,-0.00373798236,0.0128549933,1,1,1,1,0,1
ep_0017,35,0.0190172251,0.0407902487,0.168878436,1,0.00536477752,0.000640396029,-0.029250741,1,1,1,1,0,1
ep_0017,36,0.0164925884,0.0392193608,0.147602499,1,-0.00252463669,-0.00157088786,-0.0212759376,1,1,1,1,0,1
ep_0017,37,0.0132430103,0.0345362276,0.123190127,1,-0.00324957818,-0.00468313321,-0.0244123712,1,1,1,1,0,1
ep_0017,38,0.0145768374,0.0355538465,0.11308188,1,0.00133382715,0.00101761892,-0.0101082474,1,1,1,1,0,1
ep_0017,39,0.0178921875,0.0314304829,0.0775081441,1,0.00331535004,-0.00412336364,-0.0355737358,1,1,1,1,0,1
ep_0017,40,0.0179029144,0.0341786295,0.0622734167,1,1.07269734e-05,0.00274814665,-0.0152347274,1,1,1,1,0,1
ep_0017,41,0.0172360782,0.0389752574,0.0358825698,0,-0.000666836277,0.00479662791,-0.0263908468,0,1,1,1,1,1
ep_0018,0,-0.0389768295,0.0495764948,0.316236258,0,0,0,0,0,1,0,0,0,0
ep_0018,1,-0.0384622291,0.0265913717,0.305947006,0,0.000514600426,-0.0229851231,-0.0102892518,0,1,0,0,0,0
ep_0018,2,-0.034051206,0.0109673487,0.293135792,0,0.00441102311,-0.015624023,-0.0128112137,0,1,0,0,0,0
ep_0018,3,-0.0279734321,-0.00651562773,0.277476221,0,0.00607777387,-0.0174829774,-0.0156595707,0,1,0,0,0,0
ep_0018,4,-0.0291539337,-0.0289857164,0.270918131,0,-0.00118050165,-0.0224700887,-0.00655809045,0,1,0,0,0,0
ep_0018,5,-0.018167831,-0.0452003479,0.254044831,0,0.0109861027,-0.0162146315,-0.0168733001,0,1,0,0,0,0
ep_0018,6,-0.0201913957,-0.0602823384,0.237513885,0,-0.00202356465,-0.0150819905,-0.0165309459,0,1,0,0,0,0
ep_0018,7,-0.0113891494,-0.0714525804,0.230083957,0,0.0088022463,-0.011170242,-0.00742992759,0,1,0,0,0,0
ep_0018,8,-0.00449058414,-0.100984789,0.21194616,0,0.00689856522,-0.029532209,-0.0181377977,0,1,0,0,0,0
ep_0018,9,-0.013861699,-0.122787476,0.202484876,0,-0.00937111489,-0.0218026862,-0.00946128368,0,1,0,0,0,0
ep_0018,10,-0.00818228628,-0.131962061,0.182530135,0,0.00567941274,-0.00917458534,-0.019954741,0,1,0,0,0,0
ep_0018,11,-0.00273127668,-0.158204779,0.171180025,0,0.00545100961,-0.0262427181,-0.0113501102,0,1,1,0,0,0
ep_0018,12,0.00787298381,-0.172428265,0.168125838,0,0.0106042605,-0.0142234862,-0.0030541867,0,1,1,0,0,0
ep_0018,13,0.00284043653,-0.169740975,0.136965677,0,-0.00503254728,0.00268729031,-0.0311601609,0,1,1,0,0,0
ep_0018,14,0.00529192574,-0.171609387,0.11689157,0,0.00245148921,-0.0018684119,-0.0200741068,0,1,1,0,0,0
ep_0018,15,0.011217,-0.170793533,0.0942571014,0,0.00592507422,0.000815853477,-0.022634469,0,1,1,0,0,0
ep_0018,16,0.0116204806,-0.172080517,0.0872770622,0,0.000403480604,-0.00128698349,-0.00698003918,0,1,1,0,0,0
ep_0018,17,0.00842249952,-0.186139941,0.0658818856,0,-0.00319798104,-0.0140594244,-0.0213951766,0,1,1,0,0,0
ep_0018,18,0.00573911937,-0.171049729,0.0457106791,0,-0.00268338015,0.0150902122,-0.0201712064,0,1,1,0,0,0
ep_0018,19,0.00487837847,-0.173748329,0.0278862529,1,-0.000860740896,-0.00269860029,-0.0178244263,1,1,1,1,0,0
ep_0018,20,0.0090958057,-0.180147588,0.00699779112,1,0.00421742722,-0.00639925897,-0.0208884627,1,1,1,1,0,0
ep_0018,21,0.014248143,-0.15580596,0.023917323,1,0.00515233725,0.024341628,0.0169195309,1,1,1,1,0,0
ep_0018,22,0.0178844258,-0.138818756,0.0330993272,1,0.00363628287,0.0169872046,0.00918200426,1,1,1,1,0,0
ep_0018,23,0.0189025365,-0.11864768,0.04049531,1,0.00101811066,0.0201710761,0.00739598274,1,1,1,1,0,0
ep_0018,24,0.0283841006,-0.101467535,0.0555525869,1,0.00948156416,0.0171801448,0.0150572769,1,1,1,1,0,0
ep_0018,25,0.0269107912,-0.0846018568,0.0672991648,1,-0.00147330947,0.0168656781,0.0117465779,1,1,1,1,0,0
ep_0018,26,0.0322951637,-0.0606548861,0.0788494945,1,0.00538437255,0.0239469707,0.0115503296,1,1,1,1,0,0
ep_0018,27,0.0387120917,-0.0571824275,0.0906658992,1,0.00641692802,0.00347245857,0.0118164048,1,1,1,1,0,0
ep_0018,28,0.045808129,-0.0293606445,0.10705258,1,0.00709603727,0.027821783,0.0163866803,1,1,1,1,0,0
ep_0018,29,0.0491394736,-0.0191991329,0.109206125,1,0.00333134457,0.0101615116,0.00215354562,1,1,1,1,0,0
ep_0018,30,0.0601925999,0.0035882839,0.12295302,1,0.0110531263,0.0227874164,0.0137468949,1,1,1,1,0,0
ep_0018,31,0.055931896,0.0192209836,0.139717728,1,-0.00426070392,0.0156327002,0.0167647079,1,1,1,1,0,0
ep_0018,32,0.0665844008,0.0282304063,0.15877004,1,0.0106525049,0.00900942273,0.0190523118,1,1,1,1,0,0
ep_0018,33,0.0758735612,0.0515237115,0.163906842,1,0.00928916037,0.0232933052,0.00513680279,1,1,1,1,0,1
ep_0018,34,0.0753799602,0.0737752318,0.173074886,1,-0.000493600965,0.0222515203,0.00916804373,1,1,1,1,0,1
ep_0018,35,0.0674913004,0.0696737319,0.142901182,1,-0.00788865983,-0.00410149992,-0.030173704,1,1,1,1,0,1
ep_0018,36,0.0728425086,0.0720412657,0.134317562,1,0.00535120815,0.00236753374,-0.00858362019,1,1,1,1,0,1
ep_0018,37,0.0772955418,0.070094794,0.0996477529,1,0.00445303321,-0.00194647163,-0.034669809,1,1,1,1,0,1
ep_0018,38,0.0777845383,0.0766957104,0.0919621885,1,0.000488996506,0.00660091639,-0.00768556446,1,1,1,1,0,1
ep_0018,39,0.0756690502,0.0724774748,0.0613178015,1,-0.00211548805,-0.00421823561,-0.030644387,1,1,1,1,0,1
ep_0018,40,0.0786957294,0.0727845654,0.0466960482,1,0.00302667916,0.00030709058,-0.0146217532,1,1,1,1,0,1
ep_0018,41,0.0789948106,0.0715108216,0.0204071607,0,0.000299081206,-0.00127374381,-0.0262888875,0,1,1,1,1,1
ep_0019,0,0.112262078,-0.193832681,0.361653775,0,0,0,0,0,1,0,0,0,0
ep_0019,1,0.107239865,-0.159739926,0.351147741,0,-0.00502221286,0.0340927541,-0.0105060339,0,1,0,0,0,0
ep_0019,2,0.103438556,-0.131035209,0.328656048,0,-0.00380130857,0.0287047178,-0.0224916935,0,1,0,0,0,0
ep_0019,3,0.10316626,-0.108829454,0.329350442,0,-0.000272296369,0.0222057551,0.000694394112,0,1,0,0,0,0
ep_0019,4,0.103102095,-0.0785944089,0.304442167,0,-6.41644001e-05,0.0302350447,-0.0249082744,0,1,0,0,0,0
ep_0019,5,0.0855403543,-0.0529556386,0.29223603,0,-0.0175617412,0.0256387703,-0.0122061372,0,1,0,0,0,0
ep_0019,6,0.0907122418,-0.0342919827,0.270929843,0,0.00517188758,0.018663656,-0.0213061869,0,1,0,0,0,0
ep_0019,7,0.080989629,0.00128235784,0.263202071,0,-0.0097226128,0.0355743393,-0.007727772,0,1,0,0,0,0
ep_0019,8,0.0749555528,0.0217337385,0.256190389,0,-0.00603407621,0.0204513799,-0.0070116818,0,1,0,0,0,0
ep_0019,9,0.0747739896,0.0449602529,0.240414381,0,-0.000181563199,0.0232265145,-0.0157760084,0,1,0,0,0,0
ep_0019,10,0.0666190982,0.0783035532,0.224505827,0,-0.00815489143,0.0333433002,-0.0159085542,0,1,0,0,0,0
ep_0019,11,0.0626832545,0.111518152,0.20468083,0,-0.00393584371,0.0332145989,-0.0198249966,0,1,1,0,0,0
ep_0019,12,0.0550894924,0.127982363,0.204670593,0,-0.00759376213,0.016464211,-1.02370977e-05,0,1,1,0,0,0
ep_0019,13,0.0557506382,0.127736732,0.178759292,0,0.000661145896,-0.000245630741,-0.0259113014,0,1,1,0,0,0
ep_0019,14,0.0547796078,0.128227919,0.164688453,0,-0.000971030444,0.000491186976,-0.0140708387,0,1,1,0,0,0
ep_0019,15,0.0652622432,0.122887693,0.149941459,0,0.0104826353,-0.00534022599,-0.0147469938,0,1,1,0,0,0
ep_0019,16,0.0610357448,0.131577179,0.1343095,0,-0.00422649831,0.00868948549,-0.0156319588,0,1,1,0,0,0
ep_0019,17,0.0551976115,0.128111094,0.108258955,0,-0.00583813339,-0.0034660846,-0.0260505453,0,1,1,0,0,0
ep_0019,18,0.0566935204,0.134862766,0.0786883384,0,0.00149590895,0.00675167143,-0.0295706168,0,1,1,0,0,0
ep_0019,19,0.049878329,0.133620054,0.0625699982,1,-0.00681519136,-0.00124271214,-0.0161183402,1,1,1,1,0,0
ep_0019,20,0.0597803779,0.130859613,0.0617681742,1,0.00990204886,-0.00276044011,-0.000801824033,1,1,1,1,0,0
ep_0019,21,0.0626888871,0.13241148,0.0648334548,1,0.00290850922,0.00155186653,0.00306528062,1,1,1,1,0,0
ep_0019,22,0.0624077506,0.121300094,0.0729691014,1,-0.000281136483,-0.0111113861,0.00813564658,1,1,1,1,0,0
ep_0019,23,0.0737322867,0.132567957,0.0747783482,1,0.0113245361,0.0112678632,0.00180924684,1,1,1,1,0,0
ep_0019,24,0.0841415823,0.138954595,0.0848150924,1,0.0104092956,0.00638663769,0.0100367442,1,1,1,1,0,0
ep_0019,25,0.0853411257,0.143481955,0.101651996,1,0.00119954348,0.0045273602,0.016836904,1,1,1,1,0,0
ep_0019,26,0.0942685381,0.142738625,0.10657876,1,0.00892741233,-0.000743329525,0.00492676347,1,1,1,1,0,0
ep_0019,27,0.0989505425,0.14792113,0.117237031,1,0.00468200445,0.00518250465,0.0106582716,1,1,1,1,0,0
ep_0019,28,0.109017454,0.143280953,0.130819023,1,0.0100669116,-0.00464017689,0.0135819912,1,1,1,1,0,0
ep_0019,29,0.113814399,0.149581641,0.143928647,1,0.00479694456,0.00630068779,0.0131096244,1,1,1,1,0,0
ep_0019,30,0.114205822,0.152791724,0.148929074,1,0.000391423702,0.00321008265,0.00500042737,1,1,1,1,0,0
ep_0019,31,0.12236511,0.146544918,0.155643478,1,0.00815928727,-0.00624680519,0.00671440363,1,1,1,1,0,0
ep_0019,32,0.131119952,0.152292341,0.168576032,1,0.00875484198,0.00574742258,0.0129325539,1,1,1,1,0,0
ep_0019,33,0.140780464,0.156683341,0.182451844,1,0.00966051221,0.00439099967,0.0138758123,1,1,1,1,0,1
ep_0019,34,0.145927981,0.162625089,0.188819826,1,0.00514751673,0.00594174862,0.00636798143,1,1,1,1,0,1
ep_0019,35,0.146239623,0.153476283,0.16580838,1,0.000311642885,-0.00914880633,-0.023011446,1,1,1,1,0,1
ep_0019,36,0.14276132,0.161689892,0.143006012,1,-0.00347830355,0.00821360946,-0.0228023678,1,1,1,1,0,1
ep_0019,37,0.143377572,0.151015639,0.125609696,1,0.000616252422,-0.0106742531,-0.0173963159,1,1,1,1,0,1
ep_0019,38,0.146326676,0.159500107,0.0974413306,1,0.00294910371,0.00848446786,-0.0281683654,1,1,1,1,0,1
ep_0019,39,0.14417392,0.158212006,0.0734448135,1,-0.00215275586,-0.00128810108,-0.0239965171,1,1,1,1,0,1
ep_0019,40,0.143230021,0.159524918,0.0539141223,1,-0.000943899155,0.00131291151,-0.0195306912,1,1,1,1,0,1
ep_0019,41,0.139596254,0.14920114,0.0318645872,0,-0.00363376737,-0.0103237778,-0.0220495351,0,1,1,1,1,1
ep_0020,0,0.199598521,0.0469965711,0.381225944,0,0,0,0,0,1,0,0,0,0
ep_0020,1,0.17414616,0.0261925701,0.356450588,0,-0.0254523605,-0.020804001,-0.0247753561,0,1,0,0,0,0
ep_0020,2,0.14903149,0.00955707021,0.338628709,0,-0.0251146704,-0.0166354999,-0.0178218782,0,1,0,0,0,0
ep_0020,3,0.129764885,0.00767732318,0.324743629,0,-0.0192666054,-0.00187974703,-0.0138850808,0,1,0,0,0,0
ep_0020,4,0.105084732,-0.00658262428,0.305273265,0,-0.0246801525,-0.0142599475,-0.0194703639,0,1,0,0,0,0
ep_0020,5,0.0813100189,-0.012989834,0.296060592,0,-0.0237747133,-0.00640720967,-0.00921267271,0,1,0,0,0,0
ep_0020,6,0.062545009,-0.0309669767,0.275230497,0,-0.0187650099,-0.0179771427,-0.0208300948,0,1,0,0,0,0
ep_0020,7,0.0331778415,-0.0505338199,0.258096039,0,-0.0293671675,-0.0195668433,-0.0171344578,0,1,0,0,0,0
ep_0020,8,0.0155459661,-0.0544794761,0.250229418,0,-0.0176318754,-0.00394565612,-0.00786662102,0,1,0,0,0,0
ep_0020,9,-0.0190555248,-0.050944373,0.227030531,0,-0.0346014909,0.00353510305,-0.0231988877,0,1,0,0,0,0
ep_0020,10,-0.0313465856,-0.0713309199,0.205886289,0,-0.0122910608,-0.0203865469,-0.0211442411,0,1,0,0,0,0
ep_0020,11,-0.0544300862,-0.0813207403,0.195641369,0,-0.0230835006,-0.00998982042,-0.0102449208,0,1,1,0,0,0
ep_0020,12,-0.080261834,-0.0874148682,0.174676806,0,-0.0258317478,-0.00609412789,-0.0209645629,0,1,1,0,0,0
ep_0020,13,-0.0791059211,-0.0946079418,0.16450265,0,0.00115591288,-0.00719307363,-0.0101741552,0,1,1,0,0,0
ep_0020,14,-0.0748398826,-0.104815505,0.140594855,0,0.00426603854,-0.0102075636,-0.0239077955,0,1,1,0,0,0
ep_0020,15,-0.0773985833,-0.0929820687,0.12554729,0,-0.00255870074,0.0118334368,-0.0150475651,0,1,1,0,0,0
ep_0020,16,-0.0774419904,-0.0983697325,0.105518624,0,-4.34070826e-05,-0.00538766384,-0.0200286657,0,1,1,0,0,0
ep_0020,17,-0.0846418515,-0.0986109823,0.0865444914,0,-0.00719986111,-0.0002412498,-0.0189741328,0,1,1,0,0,0
ep_0020,18,-0.0812053233,-0.097996369,0.0718894824,0,0.00343652815,0.000614613295,-0.0146550089,0,1,1,0,0,0
ep_0020,19,-0.0776773766,-0.0984741524,0.0554866605,1,0.00352794677,-0.000477783382,-0.016402822,1,1,1,1,0,0
ep_0020,20,-0.0821048915,-0.0956772938,0.0273558497,1,-0.00442751497,0.00279685855,-0.0281308107,1,1,1,1,0,0
